filenamehost_nameline
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.585","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"open-log","v":{"path":"E:\\Tableau\\Tableau Server\\data\\tabsvc\\logs\\vizqlserver\\tabprotosrv_2.txt"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.586","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"startup-info","v":{"tableau-version":"9200.15.1201.0018,x64","cwd":"E:\\Tableau\\Tableau Server\\9.2\\repository\\jre\\bin","start-time":"2015-12-29T15:34:30.586","os":"Microsoft Windows Server 2012 R2 Standard (Build 9600)","domain":"","hostname":"WIN-FPC6VT52C21","process-id":"5556 (0x15b4)"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"memory-usage","v":{"load-percent":41,"free":140737273556992,"commit":208539648,"reserve":6193152}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"E:\\Tableau\\Tableau Server\\9.2\\bin\\boost_chrono-vc120-mt-1_56.dll"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"C:\\Windows\\system32\\msvcrt.dll","product-name":"Microsoft\u00ae Windows\u00ae Operating System","file-version":"7.0.9600.16384 (winblue_rtm.130821-1623)","product-version":"7.0.9600.16384"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"C:\\Windows\\SYSTEM32\\combase.dll","product-name":"Microsoft\u00ae Windows\u00ae Operating System","file-version":"6.3.9600.16384 (winblue_rtm.130821-1623)","product-version":"6.3.9600.16384"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"C:\\Windows\\system32\\RPCRT4.dll","product-name":"Microsoft\u00ae Windows\u00ae Operating System","file-version":"6.3.9600.16384 (winblue_rtm.130821-1623)","product-version":"6.3.9600.16384"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"C:\\Windows\\SYSTEM32\\sechost.dll","product-name":"Microsoft\u00ae Windows\u00ae Operating System","file-version":"6.3.9600.16384 (winblue_rtm.130821-1623)","product-version":"6.3.9600.16384"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"C:\\Windows\\system32\\IMM32.dll","product-name":"Microsoft\u00ae Windows\u00ae Operating System","file-version":"6.3.9600.16384 (winblue_rtm.130821-1623)","product-version":"6.3.9600.16384"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"C:\\Windows\\SYSTEM32\\UxTheme.dll","product-name":"Microsoft\u00ae Windows\u00ae Operating System","file-version":"6.3.9600.16384 (winblue_rtm.130821-1623)","product-version":"6.3.9600.16384"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"C:\\Windows\\system32\\NSI.dll","product-name":"Microsoft\u00ae Windows\u00ae Operating System","file-version":"6.3.9600.16384 (winblue_rtm.130821-1623)","product-version":"6.3.9600.16384"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"C:\\Windows\\SYSTEM32\\DNSAPI.dll","product-name":"Microsoft\u00ae Windows\u00ae Operating System","file-version":"6.3.9600.16384 (winblue_rtm.130821-1623)","product-version":"6.3.9600.16384"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"C:\\Windows\\system32\\WLDAP32.dll","product-name":"Microsoft\u00ae Windows\u00ae Operating System","file-version":"6.3.9600.16384 (winblue_rtm.130821-1623)","product-version":"6.3.9600.16384"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"C:\\Windows\\system32\\Normaliz.dll","product-name":"Microsoft\u00ae Windows\u00ae Operating System","file-version":"6.3.9600.16384 (winblue_rtm.130821-1623)","product-version":"6.3.9600.16384"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"E:\\Tableau\\Tableau Server\\9.2\\bin\\icudt44.dll","product-name":"International Components for Unicode","file-version":"4, 4, 0, 0","product-version":"4, 4, 0, 0"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"C:\\Windows\\system32\\MSASN1.dll","product-name":"Microsoft\u00ae Windows\u00ae Operating System","file-version":"6.3.9600.16384 (winblue_rtm.130821-1623)","product-version":"6.3.9600.16384"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"E:\\Tableau\\Tableau Server\\9.2\\bin\\Qt5Sensors.dll","product-name":"Qt5","file-version":"5.4.1.0","product-version":"5.4.1.0"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"E:\\Tableau\\Tableau Server\\9.2\\bin\\Qt5MultimediaWidgets.dll","product-name":"Qt5","file-version":"5.4.1.0","product-version":"5.4.1.0"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"E:\\Tableau\\Tableau Server\\9.2\\bin\\Qt5Multimedia.dll","product-name":"Qt5","file-version":"5.4.1.0","product-version":"5.4.1.0"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"E:\\Tableau\\Tableau Server\\9.2\\bin\\Qt5PrintSupport.dll","product-name":"Qt5","file-version":"5.4.1.0","product-version":"5.4.1.0"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"E:\\Tableau\\Tableau Server\\9.2\\bin\\Qt5OpenGL.dll","product-name":"Qt5","file-version":"5.4.1.0","product-version":"5.4.1.0"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"E:\\Tableau\\Tableau Server\\9.2\\bin\\iconv.x64\\iconv.dll","product-name":"libiconv: character set conversion library","file-version":"1.9","product-version":"1.9"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"C:\\Windows\\SYSTEM32\\WINMM.dll","product-name":"Microsoft\u00ae Windows\u00ae Operating System","file-version":"6.3.9600.16384 (winblue_rtm.130821-1623)","product-version":"6.3.9600.16384"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"E:\\Tableau\\Tableau Server\\9.2\\bin\\Qt5Positioning.dll","product-name":"Qt5","file-version":"5.4.1.0","product-version":"5.4.1.0"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"E:\\Tableau\\Tableau Server\\9.2\\bin\\libEGL.dll"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"C:\\Windows\\SYSTEM32\\d3d9.dll","product-name":"Microsoft\u00ae Windows\u00ae Operating System","file-version":"6.3.9600.16384 (winblue_rtm.130821-1623)","product-version":"6.3.9600.16384"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"C:\\Windows\\system32\\MSCTF.dll","product-name":"Microsoft\u00ae Windows\u00ae Operating System","file-version":"6.3.9600.16384 (winblue_rtm.130821-1623)","product-version":"6.3.9600.16384"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"C:\\Windows\\SYSTEM32\\SSPICLI.DLL","product-name":"Microsoft\u00ae Windows\u00ae Operating System","file-version":"6.3.9600.16384 (winblue_rtm.130821-1623)","product-version":"6.3.9600.16384"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"C:\\Windows\\SYSTEM32\\WINSPOOL.DRV","product-name":"Microsoft\u00ae Windows\u00ae Operating System","file-version":"6.3.9600.16384 (winblue_rtm.130821-1623)","product-version":"6.3.9600.16384"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"C:\\Windows\\system32\\COMDLG32.dll","product-name":"Microsoft\u00ae Windows\u00ae Operating System","file-version":"6.3.9600.16384 (winblue_rtm.130821-1623)","product-version":"6.3.9600.16384"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"C:\\Windows\\SYSTEM32\\WINMMBASE.dll","product-name":"Microsoft\u00ae Windows\u00ae Operating System","file-version":"6.3.9600.16384 (winblue_rtm.130821-1623)","product-version":"6.3.9600.16384"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"C:\\Windows\\SYSTEM32\\dwmapi.dll","product-name":"Microsoft\u00ae Windows\u00ae Operating System","file-version":"6.3.9600.16384 (winblue_rtm.130821-1623)","product-version":"6.3.9600.16384"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"C:\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.9600.16384_none_62475f7becb72503\\COMCTL32.dll","product-name":"Microsoft\u00ae Windows\u00ae Operating System","file-version":"6.10 (winblue_rtm.130821-1623)","product-version":"6.3.9600.16384"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"C:\\Windows\\SYSTEM32\\cfgmgr32.dll","product-name":"Microsoft\u00ae Windows\u00ae Operating System","file-version":"6.3.9600.16384 (winblue_rtm.130821-1623)","product-version":"6.3.9600.16384"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"C:\\Windows\\SYSTEM32\\DEVOBJ.dll","product-name":"Microsoft\u00ae Windows\u00ae Operating System","file-version":"6.3.9600.16384 (winblue_rtm.130821-1623)","product-version":"6.3.9600.16384"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"C:\\Windows\\SYSTEM32\\SHCORE.DLL","product-name":"Microsoft\u00ae Windows\u00ae Operating System","file-version":"6.3.9600.16384 (winblue_rtm.130821-1623)","product-version":"6.3.9600.16384"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"C:\\Windows\\SYSTEM32\\CRYPTBASE.DLL","product-name":"Microsoft\u00ae Windows\u00ae Operating System","file-version":"6.3.9600.16384 (winblue_rtm.130821-1623)","product-version":"6.3.9600.16384"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"C:\\Windows\\SYSTEM32\\bcryptPrimitives.dll","product-name":"Microsoft\u00ae Windows\u00ae Operating System","file-version":"6.3.9600.16384 (winblue_rtm.130821-1623)","product-version":"6.3.9600.16384"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"C:\\Program Files\\Common Files\\System\\Ado\\msado15.dll","product-name":"Microsoft\u00ae Windows\u00ae Operating System","file-version":"6.3.9600.16384 (winblue_rtm.130821-1623)","product-version":"6.3.9600.16384"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"locale-info","v":{"description":"default-user-locale","lcid":"40e","country":"Magyarorsz\u00e1g","country-en":"Hungary","language":"Hungarian (Hungary)","language-en":"Hungarian","short-date":"Y-M-D","long-date-format":"yyyy. MMMM d.","sort":"Default","short-date-year":"yyyy","short-date-format":"yyyy.MM.dd.","long-date":"Y-M-D","calendar":"Gregorian (localized) calendar","time-format":"H:mm:ss","samples":"AM=de.,Mon=H,Jan=jan.,/=."}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.602","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"locale-info","v":{"description":"default-system-locale","lcid":"40e","country":"Magyarorsz\u00e1g","country-en":"Hungary","language":"Hungarian (Hungary)","language-en":"Hungarian","short-date":"Y-M-D","long-date-format":"yyyy. MMMM d.","sort":"Default","short-date-year":"yyyy","short-date-format":"yyyy.MM.dd.","long-date":"Y-M-D","calendar":"Gregorian (localized) calendar","time-format":"H:mm:ss","samples":"AM=de.,Mon=H,Jan=jan.,/=."}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.618","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"E:\\Tableau\\Tableau Server\\9.2\\bin\\dbghelp.dll","product-name":"Debugging Tools for Windows(R)","file-version":"6.12.0002.633 (debuggers(dbg).100201-1211)","product-version":"6.12.0002.633"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.618","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"msg","v":"Resource Manager: listening on port 2233"}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.618","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"msg","v":"Resource Manager: Max CPU limited to 95% over 3600 seconds"}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.618","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"msg","v":"Resource Manager: Per Process Memory Limit: 17179869184 bytes"}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.618","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"msg","v":"Resource Manager: All Processes Memory Limit: 17179869184 bytes"}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.618","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"msg","v":"Resource Manager: Checking resources every 1 seconds"}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.618","pid":5556,"tid":"15b8","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"construct-protocol-group","v":{"in-construction-count":"0","this":"0x00000032f438e670","group-id":"0","connection-limit":"1","protocols-count":"0","closed-protocols-count":"0","attributes":{"class":"firebird","server":"","dbname":"E:\\Tableau\\Tableau Server\\9.2\\vizqlserver\\local\\data\\GEOCODING.FDB","username":"sysdba","password":""}}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.633","pid":5556,"tid":"153c","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"C:\\Windows\\SYSTEM32\\kernel.appcore.dll","product-name":"Microsoft\u00ae Windows\u00ae Operating System","file-version":"6.3.9600.16384 (winblue_rtm.130821-1623)","product-version":"6.3.9600.16384"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.633","pid":5556,"tid":"153c","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"E:\\Tableau\\Tableau Server\\9.2\\bin\\plugins\\imageformats\\qgif.dll","product-name":"Qt5","file-version":"5.4.1.0","product-version":"5.4.1.0"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.633","pid":5556,"tid":"153c","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"E:\\Tableau\\Tableau Server\\9.2\\bin\\plugins\\imageformats\\qico.dll","product-name":"Qt5","file-version":"5.4.1.0","product-version":"5.4.1.0"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.633","pid":5556,"tid":"153c","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"E:\\Tableau\\Tableau Server\\9.2\\bin\\plugins\\imageformats\\qjpeg.dll","product-name":"Qt5","file-version":"5.4.1.0","product-version":"5.4.1.0"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.633","pid":5556,"tid":"153c","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"E:\\Tableau\\Tableau Server\\9.2\\bin\\plugins\\imageformats\\qsvg.dll","product-name":"Qt5","file-version":"5.4.1.0","product-version":"5.4.1.0"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.633","pid":5556,"tid":"153c","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"E:\\Tableau\\Tableau Server\\9.2\\bin\\Qt5Svg.dll","product-name":"Qt5","file-version":"5.4.1.0","product-version":"5.4.1.0"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.633","pid":5556,"tid":"153c","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"E:\\Tableau\\Tableau Server\\9.2\\bin\\plugins\\imageformats\\qtiff.dll","product-name":"Qt5","file-version":"5.4.1.0","product-version":"5.4.1.0"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.633","pid":5556,"tid":"153c","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"E:\\Tableau\\Tableau Server\\9.2\\bin\\plugins\\platforms\\qwindows.dll","product-name":"Qt5","file-version":"5.4.1.0","product-version":"5.4.1.0"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.633","pid":5556,"tid":"153c","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"C:\\Windows\\SYSTEM32\\DWrite.dll","product-name":"Microsoft\u00ae Windows\u00ae Operating System","file-version":"6.3.9600.16384 (winblue_rtm.130821-1623)","product-version":"6.3.9600.16384"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.633","pid":5556,"tid":"153c","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"E:\\Tableau\\Tableau Server\\9.2\\bin\\fbclient.dll","product-name":"Firebird SQL Server","file-version":"WI-V2.5.2.26540","product-version":"2.5.2.26540"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.633","pid":5556,"tid":"153c","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"C:\\Windows\\WinSxS\\amd64_microsoft.vc80.crt_1fc8b3b9a1e18e3b_8.0.50727.8428_none_88dcdb0b2fb19957\\MSVCR80.dll","product-name":"Microsoft\u00ae Visual Studio\u00ae 2005","file-version":"8.00.50727.8428","product-version":"8.00.50727.8428"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.633","pid":5556,"tid":"153c","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"E:\\Tableau\\Tableau Server\\9.2\\bin\\icuuc30.dll","product-name":"International Components for Unicode","file-version":"3, 0, 0, 0","product-version":"3, 0, 0, 0"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.633","pid":5556,"tid":"153c","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"dll-version-info","v":{"filename":"E:\\Tableau\\Tableau Server\\9.2\\bin\\icudt30.dll","product-name":"International Components for Unicode","file-version":"3, 0, 0, 0","product-version":"3, 0, 0, 0"}}
tabprotosrv_9.txtMiles-PC{"ts":"2015-12-29T16:34:30.649","pid":5556,"tid":"153c","sev":"info","req":"-","sess":"-","site":"{B0EEC83D-2AC7-4CA7-839D-C3B5F04D85E5}","user":"-","k":"begin-query","v":{"query":"select tbl.rdb$relation_name\nfrom rdb$relations tbl\nwhere tbl.rdb$relation_name like '#Tableau_0_116BEBDC20-9221-DB30A94600DE_%'\norder by 1","protocol-id":0,"query-hash":2647842224}}
